; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
127992 | 313  | 11.45 | train-other-500  | 493  | 1468  | Chapter I, Part 9 | History of England, from the Accession of James II - (Volume 1, Chapter 01)
127996 | 46   | 16.95 | train-other-500  | 493  | 1468  | Chapter I, Part 13 | History of England, from the Accession of James II - (Volume 1, Chapter 01)
127997 | 313  | 6.58  | train-other-500  | 493  | 1468  | Chapter I, Part 14 | History of England, from the Accession of James II - (Volume 1, Chapter 01)
128001 | 46   | 13.07 | train-other-500  | 494  | 1468  | Chapter II, Part 4 | History of England, from the Accession of James II - (Volume 1, Chapter 02)
128021 | 313  | 4.07  | train-other-500  | 495  | 1468  | Chapter III, Part 14 | History of England, from the Accession of James II - (Volume 1, Chapter 03)
128030 | 348  | 8.24  | train-other-500  | 496  | 1468  | Chapter IV, Part 7 | History of England, from the Accession of James II - (Volume 1, Chapter 04)
128033 | 742  | 4.94  | train-other-500  | 496  | 1468  | Chapter IV, Part 10 | History of England, from the Accession of James II - (Volume 1, Chapter 04)
128034 | 742  | 13.44 | train-other-500  | 496  | 1468  | Chapter IV, Part 11 | History of England, from the Accession of James II - (Volume 1, Chapter 04)
128036 | 208  | 2.55  | train-clean-360  | 497  | 1593  | How to Tell the Birds from the Flowers | How to Tell the Birds from the Flowers
128103 | 1757 | 6.46  | train-other-500  | 502  | 14240 | Mr. Symonds' History of the Renaissance | Reviews
128104 | 1272 | 2.42  | dev-clean        | 502  | 14240 | A 'Jolly' Art Critic | Reviews
128127 | 1757 | 23.66 | train-other-500  | 502  | 14240 | Literary and Other Notes--II | Reviews
128131 | 1579 | 10.58 | train-other-500  | 502  | 14240 | The Poets' Corner--IV | Reviews
128136 | 1112 | 9.12  | train-clean-360  | 502  | 14240 | The Poets' Corner--VI | Reviews
128138 | 1112 | 9.03  | train-clean-360  | 502  | 14240 | The Poets' Corner--VII | Reviews
128140 | 1579 | 10.27 | train-other-500  | 502  | 14240 | The Poets' Corner--VIII | Reviews
128145 | 1271 | 6.26  | train-clean-360  | 502  | 14240 | Poetry and Prison | Reviews
128155 | 1579 | 9.21  | train-other-500  | 502  | 14240 | The Poets' Corner--IX | Reviews
128226 | 1392 | 5.14  | train-clean-360  | 509  | 1998  | Part 1: III. Backworldsmen | Thus Spake Zarathustra: A Book for All and None
128240 | 1392 | 5.30  | train-clean-360  | 509  | 1998  | Part 1: XVII. The Way of the Creating One | Thus Spake Zarathustra: A Book for All and None
128242 | 3054 | 4.04  | train-other-500  | 509  | 1998  | Part 1: XIX. The Bite of the Adder | Thus Spake Zarathustra: A Book for All and None
128244 | 3054 | 6.55  | train-other-500  | 509  | 1998  | Part 1: XXI. Voluntary Death | Thus Spake Zarathustra: A Book for All and None
128245 | 3054 | 12.54 | train-other-500  | 509  | 1998  | Part 1: XXII. The Bestowing Virtue | Thus Spake Zarathustra: A Book for All and None
128264 | 1096 | 7.79  | train-other-500  | 509  | 1998  | Part 2: XLI. The Soothsayer | Thus Spake Zarathustra: A Book for All and None
128265 | 1096 | 11.23 | train-other-500  | 509  | 1998  | Part 2: XLII. Redemption | Thus Spake Zarathustra: A Book for All and None
128267 | 1096 | 3.31  | train-other-500  | 509  | 1998  | Part 2: XLIV. The Stillest Hour | Thus Spake Zarathustra: A Book for All and None
128275 | 1474 | 10.20 | train-other-500  | 509  | 1998  | Part 3: LII. The Apostates | Thus Spake Zarathustra: A Book for All and None
128276 | 1474 | 9.74  | train-other-500  | 509  | 1998  | Part 3: LIII. The Return Home | Thus Spake Zarathustra: A Book for All and None
128278 | 2574 | 8.58  | train-other-500  | 509  | 1998  | Part 3: LV. The Spirit of Gravity | Thus Spake Zarathustra: A Book for All and None
128282 | 2574 | 6.86  | train-other-500  | 509  | 1998  | Part 3: LIX. The Second Dance-Song | Thus Spake Zarathustra: A Book for All and None
128283 | 2574 | 6.33  | train-other-500  | 509  | 1998  | Part 3: LX. The Seven Seals | Thus Spake Zarathustra: A Book for All and None
128284 | 613  | 9.36  | train-other-500  | 509  | 1998  | Part 4: LXI. The Honey Sacrifice | Thus Spake Zarathustra: A Book for All and None
128291 | 2414 | 2.83  | test-other       | 509  | 1998  | Part 4: LXVIII. The Voluntary Beggar | Thus Spake Zarathustra: A Book for All and None
128292 | 2414 | 2.49  | test-other       | 509  | 1998  | Part 4: LXIX. The Shadow | Thus Spake Zarathustra: A Book for All and None
128303 | 2574 | 6.58  | train-other-500  | 509  | 1998  | Part 4: LXXX. The Sign | Thus Spake Zarathustra: A Book for All and None
128309 | 353  | 20.10 | train-clean-360  | 510  | 98    | I.VI: The Shoemaker | Tale of Two Cities
128310 | 636  | 7.61  | train-clean-360  | 510  | 98    | II.I: Five Years Later | Tale of Two Cities
128329 | 594  | 5.77  | train-clean-360  | 510  | 98    | II.XX: A Plea | Tale of Two Cities
128331 | 636  | 6.76  | train-clean-360  | 510  | 98    | II.XXII: The Sea Still Rises | Tale of Two Cities
128336 | 421  | 8.70  | train-other-500  | 510  | 98    | III.III: The Shadow | Tale of Two Cities
128339 | 403  | 11.75 | train-clean-100  | 510  | 98    | III.VI: Triumph | Tale of Two Cities
128340 | 489  | 9.70  | train-other-500  | 510  | 98    | III.VII: A Knock at the Door | Tale of Two Cities
128344 | 192  | 7.72  | train-clean-360  | 510  | 98    | III.XI: Dusk | Tale of Two Cities
128345 | 192  | 14.51 | train-clean-360  | 510  | 98    | III.XII: Darkness | Tale of Two Cities
128411 | 252  | 11.32 | train-other-500  | 513  | 5788  | Part 1 | Awful German Language
128448 | 622  | 10.25 | train-other-500  | 517  | 6409  | Writing for Newspapers | How to Speak and Write Correctly
128618 | 1081 | 2.56  | train-clean-100  | 530  | 18542 | FIFTEEN WAYS TO COOK PERCH | How to Cook Fish
128631 | 1079 | 5.04  | train-clean-360  | 530  | 18542 | TWENTY-FIVE WAYS TO COOK STURGEON | How to Cook Fish
128632 | 1079 | 8.06  | train-clean-360  | 530  | 18542 | FIFTY WAYS TO COOK TROUT | How to Cook Fish
128633 | 1079 | 2.96  | train-clean-360  | 530  | 18542 | FIFTEEN WAYS TO COOK TURBOT | How to Cook Fish
128636 | 1079 | 5.21  | train-clean-360  | 530  | 18542 | TWENTY-FIVE WAYS TO COOK WHITEFISH | How to Cook Fish
128659 | 1183 | 2.20  | train-clean-100  | 533  | 18992 | Childhood | Current Superstitions
128660 | 224  | 7.22  | train-clean-360  | 533  | 18992 | Physical Characteristics | Current Superstitions
128665 | 690  | 0.05  | train-other-500  | 533  | 18992 | Dreams | Current Superstitions
128666 | 622  | 1.82  | train-other-500  | 533  | 18992 | Luck | Current Superstitions
128669 | 979  | 1.08  | train-clean-360  | 533  | 18992 | Cures | Current Superstitions
128670 | 979  | 0.30  | train-clean-360  | 533  | 18992 | Warts | Current Superstitions
128677 | 979  | 1.34  | train-clean-360  | 533  | 18992 | Misc.: Bodily Affections & Apparel | Current Superstitions
128678 | 979  | 2.88  | train-clean-360  | 533  | 18992 | Misc.: Customs, Days, Domestic Life & Various | Current Superstitions
128684 | 911  | 19.65 | train-clean-100  | 534  | 32547 | The Place of Affectional Facts in a World of Pure Experience | Essays in Radical Empiricism
128761 | 359  | 10.08 | train-clean-360  | 544  | 2166  | Chapter 20 | King Solomon's Mines
128861 | 572  | 10.34 | train-other-500  | 552  | 36    | Book 2 Chapter 09 | War of the Worlds (version 2)
128982 | 441  | 8.18  | train-clean-100  | 562  | 17188 | The Pirate who could not Swim | Buccaneers and Pirates of Our Coasts
128985 | 332  | 19.00 | train-clean-100  | 562  | 17188 | The Story of Roc, the Brazilian | Buccaneers and Pirates of Our Coasts
128988 | 441  | 8.04  | train-clean-100  | 562  | 17188 | A Resurrected Pirate | Buccaneers and Pirates of Our Coasts
128990 | 663  | 12.72 | train-clean-360  | 562  | 17188 | A Just Reward | Buccaneers and Pirates of Our Coasts
128991 | 663  | 12.38 | train-clean-360  | 562  | 17188 | A Pirate Potentate | Buccaneers and Pirates of Our Coasts
129000 | 111  | 12.00 | train-other-500  | 562  | 17188 | Bonnet again to the Front | Buccaneers and Pirates of Our Coasts
129011 | 664  | 25.20 | train-clean-360  | 563  | 599   | The Green Silk Purse | Vanity Fair
129024 | 551  | 14.04 | train-other-500  | 563  | 599   | How Captain Dobbin Bought a Piano | Vanity Fair
129055 | 310  | 25.15 | train-other-500  | 563  | 599   | In Which the Reader Is Introduced to the Very Best of Company | Vanity Fair
129061 | 669  | 19.07 | train-clean-100  | 563  | 599   | Sunday After the Battle | Vanity Fair
129064 | 380  | 11.04 | train-clean-360  | 563  | 599   | Eothen | Vanity Fair
129066 | 380  | 14.11 | train-clean-360  | 563  | 599   | The Old Piano | Vanity Fair
129074 | 669  | 6.10  | train-clean-100  | 563  | 599   | Which Contains Births, Marriages, and Deaths | Vanity Fair
129208 | 444  | 5.47  | train-other-500  | 568  | 946   | Conclusion | Lady Susan (version 2)
129232 | 102  | 30.18 | train-other-500  | 573  | 2944  | Essay 01 - History | Essays, First Series
129236 | 1088 | 7.16  | train-clean-100  | 573  | 2944  | Essay 05 - Love | Essays, First Series
129245 | 168  | 8.80  | train-other-500  | 574  | 16362 | Chapters 3-4 | Glugs of Gosh
129246 | 168  | 8.84  | train-other-500  | 574  | 16362 | Chapters 5-6 | Glugs of Gosh
129285 | 366  | 10.04 | train-other-500  | 578  | 730   | Chapter 02 | Oliver Twist
129288 | 273  | 21.70 | train-other-500  | 578  | 730   | Chapter 05 | Oliver Twist
129290 | 377  | 9.75  | train-other-500  | 578  | 730   | Chapter 07 | Oliver Twist
129292 | 377  | 11.64 | train-other-500  | 578  | 730   | Chapter 09 | Oliver Twist
129306 | 453  | 7.94  | train-other-500  | 578  | 730   | Chapter 23 | Oliver Twist
129308 | 453  | 5.82  | train-other-500  | 578  | 730   | Chapter 25 | Oliver Twist
129317 | 114  | 11.36 | train-clean-360  | 578  | 730   | Chapter 34 | Oliver Twist
129324 | 114  | 13.67 | train-clean-360  | 578  | 730   | Chapter 41 | Oliver Twist
129325 | 497  | 16.57 | train-clean-360  | 578  | 730   | Chapter 42 | Oliver Twist
129385 | 127  | 14.63 | train-other-500  | 583  | 972   | C | Devil's Dictionary
129387 | 202  | 13.11 | train-other-500  | 583  | 972   | E | Devil's Dictionary
129388 | 986  | 15.96 | train-clean-360  | 583  | 972   | F | Devil's Dictionary
129390 | 127  | 14.86 | train-other-500  | 583  | 972   | H | Devil's Dictionary
129393 | 708  | 21.01 | train-clean-360  | 583  | 972   | M | Devil's Dictionary
129396 | 210  | 25.12 | train-clean-360  | 583  | 972   | R | Devil's Dictionary
129440 | 487  | 17.12 | train-clean-360  | 588  | 20    | Book Five, Part 1 | Paradise Lost
129443 | 1811 | 20.41 | train-clean-360  | 588  | 20    | Book Six, Part 2 | Paradise Lost
129513 | 119  | 8.39  | train-clean-360  | 594  | 83    | The Gun Club | From the Earth to the Moon
129514 | 119  | 8.73  | train-clean-360  | 594  | 83    | President Barbicane's Communication | From the Earth to the Moon
129515 | 119  | 4.79  | train-clean-360  | 594  | 83    | Effect of the President's Communication | From the Earth to the Moon
129526 | 1225 | 7.70  | train-other-500  | 594  | 83    | Pickaxe and Trowel | From the Earth to the Moon
129527 | 1225 | 6.86  | train-other-500  | 594  | 83    | The Fete of the Casting | From the Earth to the Moon
129578 | 104  | 4.19  | train-other-500  | 597  | 159   | THE MAN WHO WAS GOING NOWHERE | Island of Dr. Moreau
129581 | 716  | 6.39  | train-clean-360  | 597  | 159   | THE MAN WHO HAD NOWHERE TO GO | Island of Dr. Moreau
129582 | 716  | 8.19  | train-clean-360  | 597  | 159   | THE EVIL-LOOKING BOATMEN | Island of Dr. Moreau
129583 | 716  | 7.94  | train-clean-360  | 597  | 159   | THE LOCKED DOOR | Island of Dr. Moreau
129587 | 175  | 8.67  | train-clean-360  | 597  | 159   | THE HUNTING OF THE MAN | Island of Dr. Moreau
129594 | 718  | 5.21  | train-clean-360  | 597  | 159   | THE FINDING OF MOREAU | Island of Dr. Moreau
129596 | 718  | 5.13  | train-clean-360  | 597  | 159   | ALONE WITH THE BEAST FOLK | Island of Dr. Moreau
129597 | 718  | 14.73 | train-clean-360  | 597  | 159   | THE REVERSION OF THE BEAST FOLK | Island of Dr. Moreau
129623 | 576  | 20.69 | train-clean-360  | 600  | 160   | Chapters XVI-XX | Awakening
129659 | 296  | 8.63  | train-clean-360  | 602  | 4280  | Of the equivocal Nature of Amphiboly (15min) | Critique of Pure Reason
129661 | 1094 | 6.28  | train-other-500  | 602  | 4280  | Transcendental Dialectic: Introduction (25min) | Critique of Pure Reason
129742 | 652  | 2.36  | dev-clean        | 605  | 18435 | Salads | Good Things to Eat As Suggested By Rufus
129752 | 122  | 9.17  | train-clean-360  | 605  | 18435 | Cakes, Crullers and Eclairs | Good Things to Eat As Suggested By Rufus
129766 | 328  | 19.35 | train-clean-100  | 606  | 370   | When I parted with my brother... | Fortunes and Misfortunes of the Famous Moll Flanders
129790 | 224  | 10.14 | train-clean-360  | 607  | 1965  | Don Diego | Captain Blood
129796 | 557  | 20.70 | train-other-500  | 607  | 1965  | The Trap | Captain Blood
129797 | 557  | 9.37  | train-other-500  | 607  | 1965  | The Dupes | Captain Blood
129800 | 884  | 17.23 | train-other-500  | 607  | 1965  | Thief and Pirate | Captain Blood
129802 | 1225 | 15.51 | train-other-500  | 607  | 1965  | Hostilities | Captain Blood
129805 | 1264 | 15.47 | train-clean-360  | 607  | 1965  | The Service of King Louis | Captain Blood
129808 | 1283 | 11.39 | train-clean-360  | 607  | 1965  | The Honour of M. De Rivarol | Captain Blood
129973 | 294  | 7.34  | train-other-500  | 620  | 161   | Chapter 14 | Sense and Sensibility
129974 | 227  | 12.33 | train-clean-360  | 620  | 161   | Chapter 15 | Sense and Sensibility
129975 | 1154 | 7.72  | train-other-500  | 620  | 161   | Chapter 16 | Sense and Sensibility
129976 | 1154 | 6.04  | train-other-500  | 620  | 161   | Chapter 17 | Sense and Sensibility
129977 | 198  | 6.51  | train-clean-100  | 620  | 161   | Chapter 18 | Sense and Sensibility
129979 | 472  | 4.65  | train-clean-360  | 620  | 161   | Chapter 20 | Sense and Sensibility
129983 | 472  | 7.81  | train-clean-360  | 620  | 161   | Chapter 24 | Sense and Sensibility
129994 | 472  | 6.54  | train-clean-360  | 620  | 161   | Chapter 35 | Sense and Sensibility
130001 | 402  | 8.42  | train-other-500  | 620  | 161   | Chapter 42 | Sense and Sensibility
130093 | 398  | 14.43 | train-clean-360  | 626  | 73    | Chapter 01 | Red Badge of Courage
130095 | 810  | 15.90 | train-other-500  | 626  | 73    | Chapter 03 | Red Badge of Courage
130096 | 810  | 5.64  | train-other-500  | 626  | 73    | Chapter 04 | Red Badge of Courage
130101 | 510  | 7.96  | train-clean-360  | 626  | 73    | Chapter 09 | Red Badge of Courage
130103 | 510  | 11.07 | train-clean-360  | 626  | 73    | Chapter 11 | Red Badge of Courage
130105 | 815  | 10.50 | train-clean-360  | 626  | 73    | Chapter 13 | Red Badge of Courage
130108 | 441  | 8.97  | train-clean-100  | 626  | 73    | Chapter 16 | Red Badge of Courage
130125 | 3889 | 8.81  | train-clean-360  | 627  | 103   | 09 - Chapter 20 | Around the World in Eighty Days (version 3)
130127 | 3389 | 7.20  | train-clean-360  | 627  | 103   | 11 - Chapter 22 | Around the World in Eighty Days (version 3)
130131 | 3361 | 8.69  | train-clean-360  | 627  | 103   | 15 - Chapter 26 | Around the World in Eighty Days (version 3)
130135 | 3411 | 11.76 | train-other-500  | 627  | 103   | 19 - Chapter 30 | Around the World in Eighty Days (version 3)
130137 | 4021 | 6.00  | train-other-500  | 627  | 103   | 21 - Chapter 32 | Around the World in Eighty Days (version 3)
130138 | 2606 | 9.78  | train-other-500  | 627  | 103   | 22 - Chapter 33 | Around the World in Eighty Days (version 3)
130143 | 811  | 14.48 | train-other-500  | 628  | 514   | 01 - Playing Pilgrims | Little Women
130148 | 811  | 10.60 | train-other-500  | 628  | 514   | 06 - Beth Finds the Palace Beautiful | Little Women
130164 | 1195 | 10.87 | train-clean-360  | 628  | 514   | 22 - Pleasant Meadows | Little Women
130184 | 1547 | 17.45 | train-clean-360  | 628  | 514   | 42 - All Alone | Little Women
130225 | 272  | 4.49  | train-clean-360  | 632  | 1892  | Chapter 1 | Extracts from Adam's Diary
130226 | 272  | 4.60  | train-clean-360  | 632  | 1892  | Chapter 2 | Extracts from Adam's Diary
130227 | 272  | 3.96  | train-clean-360  | 632  | 1892  | Chapter 3 | Extracts from Adam's Diary
130229 | 272  | 3.39  | train-clean-360  | 632  | 1892  | Chapter 5 | Extracts from Adam's Diary
130243 | 317  | 9.12  | train-other-500  | 635  | 155   | First Period: Chapter 2 | Moonstone
130248 | 317  | 8.18  | train-other-500  | 635  | 155   | First Period: Chapter 7 | Moonstone
130296 | 606  | 7.27  | train-clean-360  | 638  | 17946 | Chapters 6-7 | Eirik the Red's Saga
130413 | 29   | 2.76  | train-other-500  | 649  | 18362 | Useful Phrases: naive manner - overworked drudge | Fifteen Thousand Useful Phrases
130459 | 1384 | 4.03  | train-other-500  | 649  | 18362 | Impressive Phrases: candid, sincere,... - dull, heavy,... | Fifteen Thousand Useful Phrases
130460 | 1384 | 4.40  | train-other-500  | 649  | 18362 | Impressive Phrases: earth, air,... - gross, academic,.. | Fifteen Thousand Useful Phrases
130461 | 1384 | 4.09  | train-other-500  | 649  | 18362 | Impressive Phrases: habit, custom,... - lucidity, impressiveness,... | Fifteen Thousand Useful Phrases
130462 | 1384 | 3.69  | train-other-500  | 649  | 18362 | Impressive Phrases: malice, anger,... - purpose, meaning,... | Fifteen Thousand Useful Phrases
130486 | 1379 | 4.82  | train-clean-360  | 649  | 18362 | Literary Expressions: Absolutely vulgarized by too perpetual a parroting - Awaiting his summons to the eternal silence | Fifteen Thousand Useful Phrases
130489 | 1383 | 7.13  | train-clean-360  | 649  | 18362 | Literary Expressions: Half choked by a rising paroxysm of rage - Humiliating paltriness of revenge | Fifteen Thousand Useful Phrases
130492 | 1382 | 6.53  | train-clean-360  | 649  | 18362 | Literary Expressions: Sacrificed to a futile sort of treadmill - Swift summer into the autumn flowed | Fifteen Thousand Useful Phrases
130493 | 1390 | 5.91  | train-clean-360  | 649  | 18362 | Literary Expressions: Taking the larger sweeps in the march of mind - The hungry curiosity of the mind | Fifteen Thousand Useful Phrases
130494 | 1390 | 7.22  | train-clean-360  | 649  | 18362 | Literary Expressions: The idiosyncratic peculiarities of thought - The swing of the pendulum through an arch of centuries | Fifteen Thousand Useful Phrases
130495 | 1390 | 3.52  | train-clean-360  | 649  | 18362 | Literary Expressions: The tempered daylight of an olive garden - Twilight creeps upon the darkening mind | Fifteen Thousand Useful Phrases
